strike,lastPrice,impliedVolatility,expirationDate,timeToExpiry
65.0,73.48,0.0,2025-02-07,0.04657534246575343
70.0,67.89,1.626954990234375,2025-02-07,0.04657534246575343
75.0,63.13,1.3720734521484375,2025-02-07,0.04657534246575343
80.0,54.8,1.259769326171875,2025-02-07,0.04657534246575343
85.0,47.55,0.0,2025-02-07,0.04657534246575343
90.0,48.15,1.1084028955078127,2025-02-07,0.04657534246575343
95.0,42.7,0.842775009765625,2025-02-07,0.04657534246575343
100.0,38.08,0.9160164648437501,2025-02-07,0.04657534246575343
105.0,31.6,0.82226740234375,2025-02-07,0.04657534246575343
110.0,28.02,0.6601596484375001,2025-02-07,0.04657534246575343
115.0,22.96,0.5727581787109376,2025-02-07,0.04657534246575343
120.0,18.9,0.5097705273437501,2025-02-07,0.04657534246575343
122.0,16.95,0.5356491748046875,2025-02-07,0.04657534246575343
123.0,15.73,0.5847209497070311,2025-02-07,0.04657534246575343
124.0,15.0,0.5327195166015625,2025-02-07,0.04657534246575343
125.0,14.14,0.5188036401367188,2025-02-07,0.04657534246575343
126.0,13.27,0.4802298071289062,2025-02-07,0.04657534246575343
127.0,12.45,0.48254911987304694,2025-02-07,0.04657534246575343
128.0,11.53,0.4821829125976563,2025-02-07,0.04657534246575343
129.0,10.72,0.47437049072265625,2025-02-07,0.04657534246575343
130.0,10.05,0.45972219970703126,2025-02-07,0.04657534246575343
131.0,9.6,0.45825737060546884,2025-02-07,0.04657534246575343
132.0,8.59,0.454107021484375,2025-02-07,0.04657534246575343
133.0,7.96,0.4480035668945312,2025-02-07,0.04657534246575343
134.0,7.55,0.44824770507812495,2025-02-07,0.04657534246575343
135.0,6.75,0.44605046142578125,2025-02-07,0.04657534246575343
136.0,6.2,0.4456842541503906,2025-02-07,0.04657534246575343
137.0,5.65,0.44287666503906253,2025-02-07,0.04657534246575343
138.0,5.17,0.43774976318359377,2025-02-07,0.04657534246575343
139.0,4.65,0.4382380395507813,2025-02-07,0.04657534246575343
140.0,4.24,0.436529072265625,2025-02-07,0.04657534246575343
141.0,3.8,0.4322566540527344,2025-02-07,0.04657534246575343
142.0,3.45,0.43396562133789063,2025-02-07,0.04657534246575343
143.0,3.1,0.43335527587890627,2025-02-07,0.04657534246575343
144.0,2.71,0.42774009765625004,2025-02-07,0.04657534246575343
145.0,2.47,0.42676354492187507,2025-02-07,0.04657534246575343
146.0,2.19,0.42627526855468756,2025-02-07,0.04657534246575343
147.0,1.93,0.4265194067382813,2025-02-07,0.04657534246575343
148.0,1.7,0.4233456103515625,2025-02-07,0.04657534246575343
149.0,1.53,0.42310147216796873,2025-02-07,0.04657534246575343
150.0,1.32,0.422857333984375,2025-02-07,0.04657534246575343
152.5,0.95,0.42310147216796873,2025-02-07,0.04657534246575343
155.0,0.67,0.42456630126953127,2025-02-07,0.04657534246575343
157.5,0.48,0.4282283740234375,2025-02-07,0.04657534246575343
160.0,0.36,0.43457596679687505,2025-02-07,0.04657534246575343
162.5,0.26,0.43945873046875,2025-02-07,0.04657534246575343
165.0,0.21,0.450200810546875,2025-02-07,0.04657534246575343
170.0,0.12,0.47070841796875,2025-02-07,0.04657534246575343
175.0,0.08,0.5039112109375,2025-02-07,0.04657534246575343
180.0,0.05,0.51758294921875,2025-02-07,0.04657534246575343
185.0,0.04,0.5273484765625001,2025-02-07,0.04657534246575343
190.0,0.03,0.5585981640625001,2025-02-07,0.04657534246575343
195.0,0.03,0.5742230078125,2025-02-07,0.04657534246575343
200.0,0.02,0.6093789062500001,2025-02-07,0.04657534246575343
205.0,0.03,0.6601596484375001,2025-02-07,0.04657534246575343
210.0,0.02,0.76367423828125,2025-02-07,0.04657534246575343
215.0,0.02,0.0,2025-02-07,0.04657534246575343
220.0,0.01,0.70312796875,2025-02-07,0.04657534246575343
225.0,0.02,0.73437765625,2025-02-07,0.04657534246575343
230.0,0.01,0.0,2025-02-07,0.04657534246575343
240.0,0.01,1.083988955078125,2025-02-07,0.04657534246575343
250.0,0.01,1.0625046875000002,2025-02-07,0.04657534246575343
260.0,0.02,1.12891060546875,2025-02-07,0.04657534246575343
280.0,0.03,1.0781296093750001,2025-02-07,0.04657534246575343
290.0,0.02,1.29297228515625,2025-02-07,0.04657534246575343
300.0,0.01,1.3437532812499997,2025-02-07,0.04657534246575343
50.0,86.9,0.0,2025-02-14,0.06575342465753424
60.0,77.55,0.0,2025-02-14,0.06575342465753424
65.0,66.0,0.0,2025-02-14,0.06575342465753424
70.0,65.43,1.3183627832031248,2025-02-14,0.06575342465753424
75.0,63.23,1.2128945605468748,2025-02-14,0.06575342465753424
80.0,52.88,0.0,2025-02-14,0.06575342465753424
85.0,47.86,1.0473680444335938,2025-02-14,0.06575342465753424
90.0,48.57,0.9497075341796875,2025-02-14,0.06575342465753424
95.0,43.3,0.8378922460937499,2025-02-14,0.06575342465753424
100.0,38.7,0.770510107421875,2025-02-14,0.06575342465753424
105.0,31.53,0.6728548339843752,2025-02-14,0.06575342465753424
110.0,29.0,0.6167030517578126,2025-02-14,0.06575342465753424
115.0,23.3,0.5588423022460938,2025-02-14,0.06575342465753424
120.0,19.3,0.540287800292969,2025-02-14,0.06575342465753424
122.0,17.69,0.5295457202148439,2025-02-14,0.06575342465753424
123.0,16.28,0.5173388110351562,2025-02-14,0.06575342465753424
124.0,14.95,0.49414568359375005,2025-02-14,0.06575342465753424
125.0,14.8,0.48560084716796875,2025-02-14,0.06575342465753424
126.0,14.4,0.48071808349609374,2025-02-14,0.06575342465753424
127.0,12.8,0.47437049072265625,2025-02-14,0.06575342465753424
128.0,12.35,0.4710746252441406,2025-02-14,0.06575342465753424
129.0,11.4,0.47864290893554684,2025-02-14,0.06575342465753424
130.0,10.75,0.4558159887695313,2025-02-14,0.06575342465753424
131.0,10.1,0.45606012695312503,2025-02-14,0.06575342465753424
132.0,9.34,0.4467828759765625,2025-02-14,0.06575342465753424
133.0,8.82,0.43994700683593746,2025-02-14,0.06575342465753424
134.0,8.23,0.4387263159179688,2025-02-14,0.06575342465753424
135.0,7.56,0.44653873779296877,2025-02-14,0.06575342465753424
136.0,6.95,0.43457596679687505,2025-02-14,0.06575342465753424
137.0,6.41,0.4317683776855469,2025-02-14,0.06575342465753424
138.0,6.0,0.43054768676757815,2025-02-14,0.06575342465753424
139.0,5.5,0.43103596313476567,2025-02-14,0.06575342465753424
140.0,5.01,0.42627526855468756,2025-02-14,0.06575342465753424
141.0,4.56,0.4233456103515625,2025-02-14,0.06575342465753424
142.0,4.3,0.4255428540039063,2025-02-14,0.06575342465753424
143.0,3.85,0.4226131958007812,2025-02-14,0.06575342465753424
144.0,3.43,0.42139250488281255,2025-02-14,0.06575342465753424
145.0,3.2,0.4184628466796875,2025-02-14,0.06575342465753424
146.0,2.82,0.4184628466796875,2025-02-14,0.06575342465753424
147.0,2.59,0.41663181030273433,2025-02-14,0.06575342465753424
148.0,2.31,0.4271297521972657,2025-02-14,0.06575342465753424
149.0,2.06,0.41528905029296875,2025-02-14,0.06575342465753424
150.0,1.85,0.4133359448242187,2025-02-14,0.06575342465753424
152.5,1.43,0.414068359375,2025-02-14,0.06575342465753424
155.0,1.08,0.41480077392578124,2025-02-14,0.06575342465753424
157.5,0.82,0.41602146484374997,2025-02-14,0.06575342465753424
160.0,0.62,0.4206600903320313,2025-02-14,0.06575342465753424
162.5,0.48,0.424810439453125,2025-02-14,0.06575342465753424
165.0,0.37,0.43066975585937506,2025-02-14,0.06575342465753424
170.0,0.24,0.445318046875,2025-02-14,0.06575342465753424
175.0,0.16,0.46289599609375004,2025-02-14,0.06575342465753424
180.0,0.12,0.4931691308593751,2025-02-14,0.06575342465753424
185.0,0.08,0.5019581054687501,2025-02-14,0.06575342465753424
190.0,0.07,0.5195360546875,2025-02-14,0.06575342465753424
195.0,0.06,0.5371140039062501,2025-02-14,0.06575342465753424
200.0,0.05,0.5390671093750001,2025-02-14,0.06575342465753424
205.0,0.04,0.6093789062500001,2025-02-14,0.06575342465753424
210.0,0.04,0.6015664843750002,2025-02-14,0.06575342465753424
215.0,0.03,0.0,2025-02-14,0.06575342465753424
220.0,0.02,0.7148466015625,2025-02-14,0.06575342465753424
225.0,0.02,0.8251970605468748,2025-02-14,0.06575342465753424
230.0,0.01,0.0,2025-02-14,0.06575342465753424
235.0,0.03,0.0,2025-02-14,0.06575342465753424
240.0,0.02,0.0,2025-02-14,0.06575342465753424
250.0,0.01,0.73437765625,2025-02-14,0.06575342465753424
260.0,0.01,0.9531254687499999,2025-02-14,0.06575342465753424
270.0,0.01,0.999023447265625,2025-02-14,0.06575342465753424
280.0,0.03,1.0468797656250002,2025-02-14,0.06575342465753424
300.0,0.01,0.937500625,2025-02-14,0.06575342465753424
0.5,134.7,10.375003515625002,2025-02-21,0.08493150684931507
1.0,139.0,10.234378603515626,2025-02-21,0.08493150684931507
1.5,138.67,0.0,2025-02-21,0.08493150684931507
2.0,135.06,1.0000000000000003e-05,2025-02-21,0.08493150684931507
2.5,84.46,0.0,2025-02-21,0.08493150684931507
3.0,129.42,1.0000000000000003e-05,2025-02-21,0.08493150684931507
3.5,84.0,0.0,2025-02-21,0.08493150684931507
4.0,141.56,0.0,2025-02-21,0.08493150684931507
4.5,97.59,1.0000000000000003e-05,2025-02-21,0.08493150684931507
5.0,145.5,5.4531281835937495,2025-02-21,0.08493150684931507
10.0,869.42,0.0,2025-02-21,0.08493150684931507
15.0,869.93,0.0,2025-02-21,0.08493150684931507
20.0,118.33,3.1093772265624997,2025-02-21,0.08493150684931507
21.0,115.69,3.027346181640625,2025-02-21,0.08493150684931507
22.0,113.2,3.02343994140625,2025-02-21,0.08493150684931507
23.0,111.51,2.8789090527343753,2025-02-21,0.08493150684931507
24.0,111.55,2.81250296875,2025-02-21,0.08493150684931507
25.0,108.72,3.4306654858398433,2025-02-21,0.08493150684931507
26.0,112.01,2.7480500048828125,2025-02-21,0.08493150684931507
27.0,110.51,3.026369621582031,2025-02-21,0.08493150684931507
28.0,122.1,2.5976597558593753,2025-02-21,0.08493150684931507
29.0,106.26,2.361332221679687,2025-02-21,0.08493150684931507
30.0,108.29,2.972658818359375,2025-02-21,0.08493150684931507
31.0,106.6,2.541019272460937,2025-02-21,0.08493150684931507
32.0,103.27,2.488285029296875,2025-02-21,0.08493150684931507
33.0,103.24,2.361332221679687,2025-02-21,0.08493150684931507
34.0,100.0,2.7636749658203126,2025-02-21,0.08493150684931507
35.0,102.85,2.2929730175781247,2025-02-21,0.08493150684931507
36.0,101.97,2.6552767993164066,2025-02-21,0.08493150684931507
37.0,98.9,2.2031294921874993,2025-02-21,0.08493150684931507
38.0,100.05,2.1367234082031246,2025-02-21,0.08493150684931507
39.0,98.78,2.095707885742187,2025-02-21,0.08493150684931507
40.0,97.79,2.4560585473632814,2025-02-21,0.08493150684931507
41.0,91.95,2.0605517236328126,2025-02-21,0.08493150684931507
42.0,96.16,2.021489321289063,2025-02-21,0.08493150684931507
43.0,94.92,2.003911240234375,2025-02-21,0.08493150684931507
44.0,93.84,1.9472658886718752,2025-02-21,0.08493150684931507
45.0,94.67,1.9101566992187502,2025-02-21,0.08493150684931507
46.0,95.6,1.765626171875,2025-02-21,0.08493150684931507
47.0,92.95,1.7089858300781249,2025-02-21,0.08493150684931507
48.0,90.0,1.8066415917968748,2025-02-21,0.08493150684931507
49.0,88.75,1.736329443359375,2025-02-21,0.08493150684931507
50.0,88.27,1.7421887890624999,2025-02-21,0.08493150684931507
51.0,87.3,1.6103535107421876,2025-02-21,0.08493150684931507
52.0,83.52,1.6035176074218749,2025-02-21,0.08493150684931507
53.0,82.19,1.6982436962890626,2025-02-21,0.08493150684931507
54.0,78.39,1.65234548828125,2025-02-21,0.08493150684931507
55.0,80.48,1.5546897265624997,2025-02-21,0.08493150684931507
56.0,79.13,1.5087915185546876,2025-02-21,0.08493150684931507
57.0,81.05,1.4814479052734375,2025-02-21,0.08493150684931507
58.0,73.03,1.4892603662109374,2025-02-21,0.08493150684931507
59.0,72.37,1.4941431542968748,2025-02-21,0.08493150684931507
60.0,78.29,1.4814479052734375,2025-02-21,0.08493150684931507
60.5,80.24,2.9858423791503905,2025-02-21,0.08493150684931507
61.0,71.36,1.4257841210937499,2025-02-21,0.08493150684931507
61.5,71.73,1.3974639501953123,2025-02-21,0.08493150684931507
62.0,74.95,1.4287137939453123,2025-02-21,0.08493150684931507
62.5,74.0,1.3867218164062498,2025-02-21,0.08493150684931507
63.0,77.98,1.3105503222656247,2025-02-21,0.08493150684931507
63.5,74.74,1.3896514892578122,2025-02-21,0.08493150684931507
64.0,74.33,1.3339877050781246,2025-02-21,0.08493150684931507
64.5,81.26,1.0000000000000003e-05,2025-02-21,0.08493150684931507
65.0,73.66,1.338870493164062,2025-02-21,0.08493150684931507
65.5,71.2,1.2978550732421872,2025-02-21,0.08493150684931507
66.0,71.96,1.3007847460937496,2025-02-21,0.08493150684931507
66.5,77.4,1.1923868505859376,2025-02-21,0.08493150684931507
67.0,71.25,1.3154331103515622,2025-02-21,0.08493150684931507
67.5,84.85,1.2783239208984374,2025-02-21,0.08493150684931507
68.0,70.09,1.2793004785156248,2025-02-21,0.08493150684931507
68.5,63.73,1.2675817871093749,2025-02-21,0.08493150684931507
69.0,69.0,1.2431678466796874,2025-02-21,0.08493150684931507
69.5,66.95,1.2675817871093749,2025-02-21,0.08493150684931507
70.0,68.21,1.2070352148437498,2025-02-21,0.08493150684931507
70.5,61.33,1.2080117724609374,2025-02-21,0.08493150684931507
71.0,66.62,1.2646521142578124,2025-02-21,0.08493150684931507
71.5,64.6,1.2099648876953122,2025-02-21,0.08493150684931507
72.0,63.45,1.1748088134765624,2025-02-21,0.08493150684931507
72.5,63.51,1.2685583447265623,2025-02-21,0.08493150684931507
73.0,65.01,1.1640666796875,2025-02-21,0.08493150684931507
73.5,62.7,1.1640666796875,2025-02-21,0.08493150684931507
74.0,64.0,1.1308637207031251,2025-02-21,0.08493150684931507
74.5,63.3,1.1308637207031251,2025-02-21,0.08493150684931507
75.0,60.95,1.142582412109375,2025-02-21,0.08493150684931507
75.5,61.12,1.1206098657226562,2025-02-21,0.08493150684931507
76.0,58.7,1.150394873046875,2025-02-21,0.08493150684931507
76.5,60.65,1.0986373193359378,2025-02-21,0.08493150684931507
77.0,60.57,1.0771530517578127,2025-02-21,0.08493150684931507
77.5,59.75,1.087895185546875,2025-02-21,0.08493150684931507
78.0,60.41,1.0771530517578127,2025-02-21,0.08493150684931507
78.5,60.2,1.1049849438476564,2025-02-21,0.08493150684931507
79.0,59.35,1.0459032080078128,2025-02-21,0.08493150684931507
79.5,56.0,1.0459032080078128,2025-02-21,0.08493150684931507
80.0,57.95,1.035649353027344,2025-02-21,0.08493150684931507
81.0,52.1,1.0146533642578124,2025-02-21,0.08493150684931507
82.0,56.17,1.0131885278320314,2025-02-21,0.08493150684931507
83.0,55.63,0.97460962890625,2025-02-21,0.08493150684931507
84.0,54.41,0.9726565234375,2025-02-21,0.08493150684931507
85.0,53.4,0.9521489160156249,2025-02-21,0.08493150684931507
86.0,49.6,0.9492192578124999,2025-02-21,0.08493150684931507
87.0,44.25,0.913086806640625,2025-02-21,0.08493150684931507
88.0,50.33,0.9169930175781251,2025-02-21,0.08493150684931507
89.0,46.76,0.8901378173828124,2025-02-21,0.08493150684931507
90.0,48.45,0.877930908203125,2025-02-21,0.08493150684931507
91.0,47.1,0.866212275390625,2025-02-21,0.08493150684931507
92.0,46.28,0.867188828125,2025-02-21,0.08493150684931507
